192.168.128.1 - - [19/May/2024:09:30:32 +0000] "POST /auth/signin.php HTTP/1.1" 200 5 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:02:35 +0000] "GET /auth/connect.php HTTP/1.1" 200 2609 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:07:05 +0000] "GET /auth/connect.php HTTP/1.1" 200 2609 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:09:23 +0000] "GET /phpinfo.php HTTP/1.1" 200 101549 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:10:41 +0000] "GET /auth/connect.php HTTP/1.1" 200 5 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:11:24 +0000] "GET /auth/connect.php HTTP/1.1" 200 5 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:11:34 +0000] "GET /auth/connect.php HTTP/1.1" 200 2609 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:14:03 +0000] "GET /auth/connect.php HTTP/1.1" 200 2609 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:16:10 +0000] "GET /auth/connect.php HTTP/1.1" 200 2600 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:16:50 +0000] "GET /auth/connect.php HTTP/1.1" 200 2600 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:17:10 +0000] "GET /auth/connect.php HTTP/1.1" 200 2600 "-" "PostmanRuntime/7.32.1"
192.168.160.1 - - [19/May/2024:10:17:50 +0000] "GET /auth/connect.php HTTP/1.1" 200 2600 "-" "PostmanRuntime/7.32.1"
192.168.176.1 - - [19/May/2024:10:25:52 +0000] "GET /auth/connect.php HTTP/1.1" 200 2600 "-" "PostmanRuntime/7.32.1"
192.168.176.1 - - [19/May/2024:10:26:29 +0000] "GET /auth/connect.php HTTP/1.1" 200 2570 "-" "PostmanRuntime/7.32.1"
192.168.176.1 - - [19/May/2024:10:27:06 +0000] "GET /auth/connect.php HTTP/1.1" 200 2612 "-" "PostmanRuntime/7.32.1"
192.168.176.1 - - [19/May/2024:10:27:39 +0000] "GET /auth/connect.php HTTP/1.1" 200 2609 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:31:33 +0000] "GET /auth/connect.php HTTP/1.1" 200 2571 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:32:01 +0000] "GET /auth/connect.php HTTP/1.1" 200 2711 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:33:16 +0000] "GET /auth/connect.php HTTP/1.1" 200 5 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:33:44 +0000] "POST /auth/signin.php HTTP/1.1" 200 589 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:34:53 +0000] "POST /auth/signin.php HTTP/1.1" 200 72 "-" "PostmanRuntime/7.32.1"
192.168.192.1 - - [19/May/2024:10:35:38 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:38 +0000] "GET /signin.php HTTP/1.1" 200 3415 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:39 +0000] "GET /plugins/captcha/core.php HTTP/1.1" 200 593 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:47 +0000] "POST /auth/signin.php HTTP/1.1" 200 72 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:58 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:58 +0000] "GET /signin.php HTTP/1.1" 200 3415 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:35:58 +0000] "GET /plugins/captcha/core.php HTTP/1.1" 200 589 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:36:59 +0000] "POST /auth/signin.php HTTP/1.1" 200 64 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:29 +0000] "POST /auth/signin.php HTTP/1.1" 200 64 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:36 +0000] "GET /plugins/captcha/core.php?0.015065011253708294 HTTP/1.1" 200 549 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "POST /auth/signin.php HTTP/1.1" 200 88 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/js/jquery/jquery.mask.min.js HTTP/1.1" 200 8014 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /dashboard/index.php?page=dashboard HTTP/1.1" 200 16919 "http://localhost:8080/signin.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/css/theme/_all-skins.min.css HTTP/1.1" 200 41583 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/css/theme/AdminLTE.min.css HTTP/1.1" 200 91490 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/fonts/font.css HTTP/1.1" 200 18835 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/css/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/styles.css HTTP/1.1" 200 17674 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/Responsive-2.2.1/css/responsive.dataTables.min.css HTTP/1.1" 200 3929 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/DataTables-1.10.16/css/jquery.dataTables.min.css HTTP/1.1" 200 13833 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/datatables.min.js HTTP/1.1" 200 334360 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/notif/core.js HTTP/1.1" 200 645 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /files/img/default-avatar.jpg HTTP/1.1" 200 33087 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/js/bootstrap/bootstrap.min.js HTTP/1.1" 200 37051 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/js/theme/adminlte.min.js HTTP/1.1" 200 14548 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/js/theme/demo.js HTTP/1.1" 200 17298 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/buttons.dataTables.min.css HTTP/1.1" 200 9262 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /plugins/DataTables/dashboard.js HTTP/1.1" 200 9504 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:42 +0000] "GET /lib/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:8080/lib/css/font-awesome/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:43 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:44 +0000] "GET /auth/dashboard.php?action=result_dashboard&curMonth=&_=1716115062888 HTTP/1.1" 200 11854412 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:44 +0000] "GET /auth/dashboard.php?action=statistik_dashboard&curMonth=&_=1716115062890 HTTP/1.1" 200 109 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:37:44 +0000] "GET /auth/dashboard.php?action=sortdata_dashboard&_=1716115062889 HTTP/1.1" 200 15307 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:06 +0000] "GET /dashboard/index.php?page=dashboard HTTP/1.1" 200 16919 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:06 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:06 +0000] "GET /auth/dashboard.php?action=sortdata_dashboard&_=1716115086671 HTTP/1.1" 200 15307 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:08 +0000] "GET /auth/dashboard.php?action=result_dashboard&curMonth=&_=1716115086670 HTTP/1.1" 200 11849469 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:08 +0000] "GET /auth/dashboard.php?action=statistik_dashboard&curMonth=&_=1716115086672 HTTP/1.1" 200 109 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:08 +0000] "GET /dashboard/index.php?page=company HTTP/1.1" 200 15794 "http://localhost:8080/dashboard/index.php?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /plugins/DataTables/company.js HTTP/1.1" 200 10019 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /plugins/DataTables/DataTables-1.10.16/images/sort_both.png HTTP/1.1" 200 201 "http://localhost:8080/plugins/DataTables/DataTables-1.10.16/css/jquery.dataTables.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /plugins/DataTables/DataTables-1.10.16/images/sort_asc.png HTTP/1.1" 200 148 "http://localhost:8080/plugins/DataTables/DataTables-1.10.16/css/jquery.dataTables.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /auth/company.php?action=result_company&_=1716115091479 HTTP/1.1" 200 1850 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /assets/uploads/img/1552046389.jpg HTTP/1.1" 404 555 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /assets/uploads/img/1552046375.png HTTP/1.1" 404 555 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /files/uploads/1593703102.png HTTP/1.1" 200 17948 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:11 +0000] "GET /files/uploads/1593703083.jpg HTTP/1.1" 200 32221 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:58 +0000] "GET /dashboard/index.php?page=vendor HTTP/1.1" 200 13911 "http://localhost:8080/dashboard/index.php?page=company" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:58 +0000] "GET /plugins/DataTables/vendor.js HTTP/1.1" 200 9109 "http://localhost:8080/dashboard/index.php?page=vendor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:58 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=vendor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:58 +0000] "GET /auth/vendor.php?action=result_vendor&_=1716115138753 HTTP/1.1" 200 5104 "http://localhost:8080/dashboard/index.php?page=vendor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:59 +0000] "GET /dashboard/index.php?page=customer HTTP/1.1" 200 50580 "http://localhost:8080/dashboard/index.php?page=vendor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:59 +0000] "GET /plugins/DataTables/customer.js HTTP/1.1" 200 11088 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:38:59 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:00 +0000] "GET /auth/customer.php?action=result_customer&_=1716115139328 HTTP/1.1" 200 235475 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:02 +0000] "GET /dashboard/index.php?page=label HTTP/1.1" 200 19598 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:02 +0000] "GET /plugins/DataTables/label.js HTTP/1.1" 200 21406 "http://localhost:8080/dashboard/index.php?page=label" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:02 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=label" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:02 +0000] "GET /auth/label.php?action=result_label&_=1716115142174 HTTP/1.1" 200 63 "http://localhost:8080/dashboard/index.php?page=label" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:05 +0000] "GET /dashboard/index.php?page=bahan_baku HTTP/1.1" 200 17841 "http://localhost:8080/dashboard/index.php?page=label" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:05 +0000] "GET /plugins/DataTables/bahan_baku.js HTTP/1.1" 200 19727 "http://localhost:8080/dashboard/index.php?page=bahan_baku" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:05 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=bahan_baku" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:05 +0000] "GET /auth/bahan_baku.php?action=result_bahan_baku&_=1716115145445 HTTP/1.1" 200 63 "http://localhost:8080/dashboard/index.php?page=bahan_baku" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:07 +0000] "GET /dashboard/index.php?page=customer HTTP/1.1" 200 50588 "http://localhost:8080/dashboard/index.php?page=bahan_baku" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:07 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:08 +0000] "GET /auth/customer.php?action=result_customer&_=1716115147575 HTTP/1.1" 200 235475 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
192.168.192.1 - - [19/May/2024:10:39:26 +0000] "POST /plugins/notif/core.php?action=check HTTP/1.1" 200 526 "http://localhost:8080/dashboard/index.php?page=customer" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
